Date;OR FP Equity;DG FP Equity;TTE FP Equity;AI FP Equity;DSY FP Equity;CS FP Equity;ERF FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;AC FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;URW FP Equity;ACA FP Equity;RI FP Equity;STMPA FP Equity
18/01/2013;108.3;37.69;39.31;55.8398;8.281;13.625;13.035;46.235;49.81;34.86;20.22;31.145;28.315;75.69;4.8523;127.48;18.025;143.79;48.9;43.6;33.955;27.2;29.62;242.65;15.3;9.005;30.5213;22.745;8.6592;71.7092;33.24;54.8;34.6;33.26;176.2;7.459;91.99;6.272
25/01/2013;111.1;38.495;39.825;57.0313;8.429;13.525;13.165;46.665;51.82;36.295;21.455;31.625;28.995;77.56;4.611;126.94;17.62;142.79;49.155;43.995;34.45;26.995;31.16;243.8;15.32;8.448;30.626;21.87;9.122;72.6939;33.725;56.3;34.785;34.25;174.75;7.578;91.98;6.42
01/02/2013;111.9;37.98;40.16;58.0352;8.284;13.805;13.72;46.755;51.23;36.12;21.06;30.395;29.355;76.06;4.611;126.04;17.775;149.61;49.175;45.035;34.1;27.235;29.82;245.6;15.165;8.37;29.7886;21.34;9.1182;71.7092;33.74;56.6;35.19;33.755;172.75;7.525;94.08;6.642
08/02/2013;108.6;35.5;38.38;55.4286;8.18;13.255;14.275;44.595;50.99;35.775;20.86;30;29.27;73.12;4.5834;119.95;17.775;147.13;48.775;43.6;33.745;26.57;29.7;246.35;14.76;7.886;28.4858;20.48;9.3525;68.6757;31.95;54.81;35.045;33.26;172.15;7.35;91.23;6.357
15/02/2013;110.5;35.005;37.3;54.4972;8.406;13.45;15.31;46.005;50.13;35.775;20;30.565;29.575;72.76;4.563;119.86;16.6275;157.38;50;48.115;34.215;27.435;30.01;252.35;14.58;7.561;28.1718;20.45;9.0391;71.5103;29.99;54.49;34.895;33.915;172.6;7.189;96.44;6.369
22/02/2013;112.6;35.61;38.06;56.0394;8.666;13.605;15.1;43.63;53.49;38.035;21;31.48;28.22;75.73;4.4918;119.37;16.6025;156.97;50.48;47.37;34.195;26.985;30.08;256.25;14.69;7.521;26.7992;20.1;8.8173;72.4452;29.82;59.09;35.89;35.04;173.5;7.277;97.88;6.023
01/03/2013;115.2;35.38;38.315;57.0797;8.737;13.135;15.39;42.37;53.11;37.195;20.58;30.255;27.475;79.59;4.5368;118.42;16.8025;158.21;50.55;48.735;36.145;30.3;32.66;257.85;14.18;7.307;26.1479;21.62;9.2946;71.8385;28.65;58.2;38.95;34.88;176;7.025;99.28;6.076
08/03/2013;119.1;36.575;39.19;57.5332;8.868;13.945;15.905;44.61;55.78;38.74;22.615;31.67;28.295;79.44;4.6081;123.2;16.96;162.46;52.9;54.21;35.455;32.13;32.77;259.95;14.71;7.9;26.4038;22.265;10.2443;75.4787;30.845;60;40;35.665;185.55;7.257;99.45;6.173
15/03/2013;120.3;36.185;39.165;58.2227;8.81;14.505;16.455;43.99;55.09;38.645;21.565;31.47;28.245;85.76;4.6808;120.94;16.9725;163.33;53.43;52.48;36.105;33.33;33;256.3;14.605;8.507;26.555;22.78;9.6234;75.4687;29.975;59.01;42.585;35.415;184.3;7.183;100.1;5.885
22/03/2013;120.3;35.125;38.1;57.7933;8.849;13.965;16.01;41.175;54.45;36.37;21.84;30;27.4;88.28;4.7098;117.93;16.3675;157.34;51.88;51.11;35.695;32.99;32.89;262.55;15.7;8.51;24.1938;22.27;9.6706;77.08;27.43;55.75;41.35;34.405;182.4;6.563;97.59;6.097
05/04/2013;121.55;35.1;36.745;57.0857;8.76;13.165;15.31;39.265;54.18;34.74;20.685;27.425;26.48;82.64;4.6808;117.07;15.8325;151.3;53.08;49.6;34.455;31.72;31.22;260.6;15.425;7.715;21.5092;20.58;9.2599;77.1396;25.395;56.07;38.28;33.045;182.95;6.266;94.38;5.77
12/04/2013;123.45;35.86;37.19;56.0878;8.886;13.71;15.55;40.725;54.27;34.25;21.605;28.725;26.74;84.18;4.6909;117.93;15.6;154.78;54.37;49.54;35.04;32.645;32.7;264.5;16.165;7.82;21.7046;21.26;9.9069;79.0691;26.4;56.75;37.655;34;190.3;6.505;95.65;5.951
19/04/2013;126.4;34.58;35.54;56.4144;8.905;12.995;15.155;38.965;58.72;33.685;21.055;28.37;25.375;82.99;4.6909;111.12;15.0125;151.89;50.79;46.57;34.965;32;32.45;248.85;15.66;7.606;20.3879;21;9.0526;80.2029;24.78;53.15;39.93;33.2;187.4;6.236;94.53;5.539
26/04/2013;130.45;36.705;37.55;57.6058;9.147;14.19;16.31;41.58;57.62;35.01;22.15;30.255;25.25;84.75;4.9424;116.39;15.9625;152.35;52.91;52.36;37.725;32.055;33.13;253.85;15.945;8.141;21.6115;22.02;9.7719;81.7744;26.725;57.77;40;35.045;194.95;6.893;92.1;6.404
03/05/2013;135.6;37.35;38.435;58.8396;9.164;14.66;16.2;43.89;57.54;38.01;22.99;31.045;24.855;85.56;4.9235;121.85;16.6175;154.55;54.32;53.65;37.9;33.05;33.58;264.05;16.73;8.248;22.4048;21.63;10.2684;84.3404;28.545;57.55;40.85;35.555;193;7.158;93.6;6.699
10/05/2013;134.05;37.695;38.85;59.1299;9.203;14.64;15.965;44.67;58.52;39.315;23.565;32.615;25.495;87.84;4.9162;121.08;16.7725;159.58;55.76;52.4;39.245;35.235;36.4;266.85;16.645;8.355;23.4842;21.245;9.8683;84.6686;30.065;58.82;41.51;37.365;193.8;6.912;93.67;7.196
17/05/2013;135;38.025;39;58.8093;9.268;15.09;15.16;46.49;58.11;39.28;23.27;32.715;26.915;88.22;4.4162;127.66;17.7725;161.13;55.59;61.29;40.11;36.17;37.74;276.6;16.605;8.233;23.2004;20.275;10.2443;84.042;31.5;60.06;43.3;38.69;207.45;7.36;92.82;7.32
24/05/2013;132.95;37.495;39.475;58.634;9.206;14.76;15.15;44.22;58.02;38.67;23.15;32.41;26.99;87.27;4.4104;123.92;16.515;156.1;55.69;59.25;40.365;37.725;36.7;275;16.26;8.1;23.1236;20.195;9.2782;84.052;30.635;60.58;42.525;38.025;196;7.12;95.11;7.189
31/05/2013;130.35;39.695;38.585;60.0854;9.7;15.63;15.125;45.325;56.74;37.77;22.815;33.54;27.7;85.13;4.4104;123.15;16.945;153.91;55.27;59.76;41.095;37.57;36.35;275.2;15.75;7.843;23.0306;20.575;9.2638;82.0628;30.86;61.34;44.45;38.045;189.25;7.297;92.69;7.262
07/06/2013;127;39.79;37.9;58.7126;9.695;15.7;15.165;44.44;57.34;36.945;21.535;32.805;26.87;83.39;4.3493;119.55;17.1;147.82;52.64;59.57;39.685;37.885;35.92;261.75;15.355;7.63;22.1001;19.795;9.1008;80.4516;30.145;59.97;43.425;37.25;183.95;7.113;90.93;7.293
14/06/2013;125.3;38.595;37.445;58.005;9.481;15.45;14.8;43.28;56.66;38.315;21.4;31.7;26.485;82.26;4.2781;113.37;17.4075;145.9;54.52;56.44;40.96;37.675;36.27;256.85;15.445;7.364;21.4766;19.93;8.9523;80.0239;28.56;57.71;42.84;35.055;180.4;6.899;88.51;7.162
21/06/2013;122.5;36.81;36.505;56.0515;9.483;14.76;14.855;40.72;56.23;37.755;20.405;30.585;26.13;79.13;4.124;109.14;16.555;139.25;53.51;51.72;39.62;36.06;35.77;240.1;14.825;7.281;20.3344;18.975;8.3999;76.9904;26.95;54.21;40.75;35.945;168.15;6.486;85.68;6.845
28/06/2013;126.25;38.555;37.505;57.376;9.398;15.095;16.23;41.975;57.66;37.35;21.13;31.1;27.035;81.74;4.2301;112.2;17.175;145.15;54.7;51.7;40.125;35.875;36.98;248;15.045;7.268;19.9459;19.61;8.4278;79.1885;26.4;55.73;41.065;35.64;179;6.603;85.19;6.921
05/07/2013;126.7;38.405;37.185;56.868;9.68;15.49;15.4;42.955;55.5;38.32;21.205;30.14;27.64;82.42;4.2577;112.7;17.6475;153.89;55.29;54.94;41.515;36.365;37.96;248.8;15.04;7.098;20.1297;19.415;8.2803;78.6315;26.995;56;41.2;37.785;180.05;6.765;86.29;7.252
12/07/2013;129.65;39.33;38.6;58.888;10.14;16.12;15.945;44.01;57;39.945;21.18;32.035;27.28;82.22;4.3987;120.09;18.27;156.21;57.57;56.78;42.655;38.3;39.34;253.5;15.315;7.287;21.6953;20.425;9.1481;79.2084;27.895;55.7;41.27;38.39;187.85;6.745;87.53;7.405
19/07/2013;128.5;39.705;39.77;59.8375;10.155;16.6;15.845;45;57.39;41.3;22.9;32.98;27.915;81.29;4.5121;119.82;19.0275;158.44;58.8;57.89;43.275;38.47;40.04;260.05;15.695;7.475;22.663;20.53;9.5472;79.1288;29.28;57.74;42.64;40.4;187.75;7.256;86.98;7.535
26/07/2013;125.35;40.45;40.065;59.5411;9.7;16.6;15.845;48.145;57.46;42;22.5;33.675;28.43;80.64;4.672;121.71;18.8075;164.99;59.35;59.14;43.22;38.655;38.85;254.25;16.14;7.538;23.0236;21.99;9.4624;79.2183;30.445;58.34;44.17;39.4;185.3;7.277;88.8;6.565
02/08/2013;127.2;40.805;40.53;60.9624;9.971;17.125;17.215;49.255;60.39;42.98;23.715;35.3;28.67;86.71;4.6575;126.76;18.8625;168.02;59.33;62.58;44.27;39.05;36.64;261.95;16.95;7.426;21.9884;22.715;9.902;75.9461;34.055;61.75;45.055;39.42;185.9;7.65;91.5;6.554
09/08/2013;127.25;40.915;40.25;61.1438;9.863;17.4;17.925;49.765;59.26;42.895;23.895;36.52;28.75;88.45;4.7258;125.32;18.7325;170.2;58.3;59.36;43.4;39.25;36.88;261.65;17.13;7.561;23.6471;23.465;10.4034;78.4226;35.74;61.41;45.955;39.435;183.2;8.176;92.76;6.376
16/08/2013;129.45;41.7;41.555;62.7767;9.999;18.16;18;50.91;59.27;42.75;24.085;36.445;30.5;88.66;4.7389;126.98;18.935;166.02;56.82;62.09;42.81;38.71;35.81;255.95;17.06;7.974;24.438;24.555;10.5095;77.3286;35.92;61.1;45.205;39.45;181.5;8.378;93.5;6.365
23/08/2013;125.6;40.575;42.01;63.563;9.939;17.45;18.46;50.25;58.48;42.5;24.21;36.005;29.67;86.98;4.6052;125.27;18.8975;166.2;57.19;59.55;43.84;39.235;35.15;257.85;16.735;7.817;23.8099;23.935;11.0639;74.5338;34.895;60.6;44.45;39.47;176.95;8.167;93.01;6.56
30/08/2013;126.25;39.07;41.915;60.1822;9.665;16.485;17.53;47.415;56.34;41.44;23.685;35.34;28.605;81.69;4.4613;119.46;18.0975;158.86;56.32;54.08;42.015;37.28;34.1;253.7;16.4;7.676;22.5956;23.665;11.2374;72.296;33.115;57.9;43.605;38.375;170.1;7.645;87.84;6.042
06/09/2013;125.75;41.065;42.405;61.0531;9.651;17.345;18.12;49.74;56.2;43.63;24.335;36.05;29.895;81.04;4.784;123.69;18.595;159.37;59.1;57.29;43.555;40.4;36.1;257.8;17.005;8.433;24.2286;24.905;11.6231;73.6685;34.81;61.61;45.39;39.815;171.6;7.846;88.55;6.455
13/09/2013;124.55;42.01;42.845;61.7788;9.774;17.765;18.06;50.06;56.05;43.4;25.57;36.86;31.16;82.4;5.0209;127.66;19.705;158.16;60.77;59.58;43.74;40.795;37.43;259;18.135;8.777;24.4845;27.21;12.3992;71.8286;36.8;62.71;44.805;41.73;175.55;8.17;90.28;6.902
20/09/2013;129.45;43.105;42.375;63.2908;9.82;17.47;18.475;50.76;57.76;45.55;25.825;38.185;30.81;83.47;5.0325;133.43;20.5375;163.18;60.6;60.82;45.21;41.175;37.51;270.2;18.43;8.768;24.1938;27.2;12.3317;75.419;37.9;64.6;46.965;42.1;185.55;8.27;93.56;7.039
27/09/2013;127.65;43.23;43.675;62.4743;9.886;17.395;18.8;50.89;55.44;44.055;25.4;37.365;30.93;80.8;4.9846;131.62;20.8525;154.63;59.37;60.01;45.775;41.295;36.3;266.85;18.84;9.406;23.6471;26.935;12.3317;74.7029;37.165;64.64;47.45;41.7;184;8.278;91.9;7.009
04/10/2013;124.35;44.005;42.89;60.9321;9.754;17.355;18.48;51.12;55.47;43.885;26;38.4;31.82;77.85;5.0253;132.21;19.8675;151.84;58.22;61.16;45.76;41.94;35.44;263.7;18.88;9.48;24.2286;26.65;12.6306;74.2454;38.92;61.09;49.21;40.74;183.95;8.468;88.22;6.722
11/10/2013;125.55;45.495;43.615;60.4483;9.639;18.19;18.785;53.4;53.05;44.8;26.515;37.48;32.265;79.56;5.2593;131.76;19.8175;155.05;58.06;65.15;46.025;44.035;35.89;260;19.23;10.055;25.3802;28.09;12.997;72.9723;40.595;62.79;48.77;41.195;186.2;8.979;88.99;6.811
18/10/2013;127.5;46.785;44.795;61.5067;8.594;18.83;19.49;54.3;53.57;48.06;27.365;37.875;33.61;79.32;5.6184;127.07;20.185;159.98;59.53;68.39;45.665;43.86;38.19;256.05;18.56;10.415;27.218;29.455;12.9874;72.8629;42.48;62.2;48.96;40.79;192.7;9.141;89.26;6.333
25/10/2013;127.65;48.11;44.575;61.5672;8.669;18.27;19.84;53.35;55.3;46.915;27.2;39.685;33.615;77.16;5.457;125.41;20.105;155.61;60.65;66.11;46.865;44.26;37.96;247.2;18.435;10.145;27.1598;29.3;12.5149;74.8024;40.9;62.58;49.04;41.295;194.65;8.848;86.48;5.562
01/11/2013;125.1;47.33;44.755;60.5088;8.887;18.345;20.175;54.15;54.31;47.985;26.935;38.31;33.18;77.21;5.4119;127.25;19.15;155.84;61.85;61.29;47.035;45.04;39.15;252.55;18.305;10.145;26.997;29.01;11.975;77.1794;41.62;62.21;50.61;41.8;192.35;8.9;87.57;5.652
08/11/2013;123.85;46.88;43.8;60.2306;8.681;18.125;18.92;53.1;53.72;48.185;26.88;38.975;32.755;76.25;5.393;125.63;19.6075;153.98;64.36;61.1;47.4;45.05;38.99;250.5;18.645;9.692;29.8583;27.7;11.9846;77.5971;40.77;61.72;53.44;40.02;191.15;9.118;88.6;5.592
15/11/2013;125.35;47.16;44.24;61.2345;8.638;18.495;18.885;54.48;55.03;47.695;27.38;39.24;33.42;76.88;5.4468;126.49;19.8525;150.49;63.94;61.64;46.18;45.22;41.1;247.7;17.63;9.687;29.0092;29.08;12.057;79.4769;41.475;61.66;51.95;41.045;192.35;8.791;87.82;5.522
22/11/2013;124.9;46.125;44.88;61.4764;8.533;19.01;18.64;54.67;54.86;47.78;27.97;38.675;33.895;77.55;5.4134;126.17;20.1375;153.19;65.27;64.43;46.7;43.995;41.3;250.15;17.3;9.522;29.0674;27.785;11.8979;77.7065;40.565;60.79;51.74;39.86;192;8.867;86.82;5.8
29/11/2013;123.15;47.325;44.595;62.051;8.447;19.285;18.845;55.25;53.48;48;28.96;39.14;32.29;77.21;5.4352;125.05;19.9875;151.75;65.06;65.29;48.455;44.925;41.89;257;17.07;9.615;29.4978;27.76;11.4929;77.4181;42.335;62.31;52.26;40.625;192.45;9.23;83.43;5.79
06/12/2013;126.8;45.34;42.92;59.5593;8.433;18.5;17.6;53;52.32;46.535;27.395;37.095;32.805;75.15;5.127;117.43;19.3025;141.8;63.7;60.78;47.985;43.205;41.37;249.8;16.48;8.95;28.6836;25.97;10.8951;73.9669;40.42;59.36;50.08;39.72;185.25;9.074;81.18;5.52
13/12/2013;124;45.315;41.56;59.2206;8.489;18.41;17.645;53.09;51.07;46.24;27.175;36.74;32.805;72.71;5.2244;114.68;18.905;138.41;61.7;57.04;48.17;43.87;42.33;246.6;16.41;8.545;28.0322;25.795;10.8373;71.4606;39.455;58.62;53.93;38.945;177.55;8.775;79.45;5.372
20/12/2013;125.05;46.31;43.75;60.4725;8.857;19.7;19.255;54.85;51.04;47.595;28;39.145;33.235;75.07;5.4396;116.98;18.6775;138.55;64.78;57.6;49.205;44.94;43.4;253.3;16.975;8.757;28.8464;26.195;10.9337;75.0112;40.895;62.01;55.9;39.25;178.9;9.12;80.7;5.59
27/12/2013;126.55;47.665;44.5;61.6276;9.022;20.095;19.25;56.42;51.93;48.87;28.665;40;33.715;76.93;5.5602;119.28;19.1525;142.13;65.76;58.53;50.4;46;44.54;263.1;17.035;9.015;29.8583;27.2;11.329;76.1252;42.005;63.31;56.24;40.155;182.65;9.185;83.03;5.801
03/01/2014;126.55;47.67;43.88;61.416;9.025;19.79;19.735;55.68;51.68;49.105;28.465;39.13;34.25;76.87;5.4555;118.06;19.005;142.41;66.6;58.5;51.2;47.665;45;262.85;16.745;8.839;29.9979;27.325;11.2085;75.8467;41.325;62.31;56.4;39.64;184.4;9.168;81.72;5.786
10/01/2014;123.45;48.055;43.585;59.8375;8.741;20.225;19.825;57.36;51.27;50.91;28.22;40.365;34.31;82.46;5.4803;113.37;19.4625;135.34;66.16;62.94;51.5;47.725;43.91;249.5;16.775;9.469;28.5905;28.815;11.4785;73.6089;44;62.89;55.28;38.445;186.25;9.942;79.66;5.585
17/01/2014;125.15;48.745;44.105;59.7347;8.716;20.14;19.59;57.72;50.69;51.77;27.335;41.02;35.935;79.38;5.6707;114.19;20.3;141.48;67.55;68.25;53.39;48.95;44.7;244;17.345;9.671;30.2887;31.09;11.7532;75.1107;44.85;65.35;57.03;41.15;189.55;10.34;82.2;5.732
24/01/2014;124.9;47.775;42.88;57.4667;8.67;18.73;18.955;56.67;50.81;51.08;25.015;39.09;34.95;77.61;5.6314;111.93;19.405;138.5;64.81;63.78;52.25;47.62;42.45;240.75;16.575;9.178;28.0438;28.605;11.5701;71.6396;42.8;60.71;52.78;39.605;178.7;10;84.5;5.633
31/01/2014;122;48.565;42.34;56.366;8.791;19.5;18.88;57.45;49.005;50.57;25.555;38.965;35.385;74.53;5.7972;119.1;19.58;137.62;65.78;64.76;52.76;48.325;43.4;236.25;16.385;9.176;28.6603;28.39;11.2422;72.4054;42.08;59.89;52.61;39.385;178.7;9.987;79.64;6.087
07/02/2014;123.5;51.06;43.175;58.3618;8.034;19.405;19.5;59.51;49.6;52.2;26.7;40.36;36.255;76.15;5.8102;120.94;19.9725;137.11;66.88;64.06;53.72;48.465;43.62;241;16.985;9.155;29.0674;28.785;11.464;70.3466;43.895;60.83;52.51;39.72;180.65;10.335;81.91;6.038
14/02/2014;122.95;52.58;44.44;60.4785;8.397;20.09;20.145;58.75;50.36;54.1;26.78;40.87;36.84;77.1;5.9556;121.49;21.74;141.57;68.17;72.2;54.41;48.69;44.38;241.05;17.43;9.231;28.4858;30.24;11.7002;72.8231;47.2;63.05;53.2;42.33;189.75;10.715;84.12;6.225
21/02/2014;122.05;53.01;45.6;59.6742;8.475;19.615;21.2;58.63;50.95;56.06;26.6;42.78;36.935;77.02;6.0574;123.87;22.2275;140.78;67.62;74.07;52;47.75;44.43;238.7;18.005;9.434;27.9624;29.86;12.4282;73.5989;47.29;65.89;52.38;43.86;191.55;11.09;85.85;6.092
28/02/2014;122.75;54.13;47.03;60.3334;8.328;18.94;21.18;59.46;51.18;56.73;26.72;43.5;37.025;75.66;6.0225;121.53;22.1425;138.13;68.8;72.21;51.01;48.1;46.1;233.5;18.59;9.069;26.6713;29.21;13.2188;74.9217;48.375;64.75;53.39;44.93;190.9;11.52;85.29;6.569
07/03/2014;120.5;53.26;46.14;59.5835;8.41;18.65;21.55;58.47;50.53;56.16;28.015;42.4;38.305;73.24;5.9047;118.65;22.675;134.74;68;69.71;49.2;46.5;45.92;230.15;18.745;10.235;25.8338;30.085;13.7443;74.494;46.91;64.4;51.31;43.99;195.6;11.46;84.15;6.725
14/03/2014;116.8;52.37;46;57.5332;8.356;17.73;20.8;55.26;49.38;53.65;26.605;41.1;37.28;71.11;5.7855;114.23;21.8025;127.67;64.06;65.21;46.835;46.92;43.81;231.45;18.87;10.115;24.9265;30.51;13.4261;70.9136;44;61.19;49.96;43.335;185.55;11.065;81.54;6.534
21/03/2014;115.4;53.06;47.565;59.0271;8.425;18.89;21.485;56.98;49.42;54.01;27.56;41.99;37.65;73.9;5.7187;116.21;22.375;130.51;64.75;67.65;50.37;47.24;42.8;239;19.515;10.225;26.4619;29.85;13.7202;74.1062;44.705;64.46;51.9;44.385;188.7;11.215;80.93;6.865
28/03/2014;119.95;54.29;48.03;59.904;8.566;19.105;21.6;56.1;52.15;55.18;28.22;43.65;37;74.05;5.9062;120.54;22.8425;137.48;65.57;70.78;50.19;48.045;41.99;242.15;19.96;10.71;26.9039;30.28;14.019;75.3892;44.555;64.45;52.6;45.03;191.2;11.395;84.96;6.73
04/04/2014;119.55;54.75;48.685;59.9645;8.518;19.52;21.175;59.38;51.59;54.03;29.01;46;36.98;74;5.976;120.45;23.0375;137.11;64.84;72.93;51.59;49.86;43.41;242.3;19.605;10.835;27.7065;30.835;13.8792;75.4389;47.645;65.85;54;46.08;190.25;11.975;84.21;6.704
11/04/2014;117.45;53.77;47.725;59.021;8.318;18.135;20.68;55.02;52.69;51.19;28.385;43.65;34.95;72.15;5.8015;127.25;22.345;136.36;60.83;72.95;48.45;46.085;42;248.5;19.625;10.72;27.5437;28.92;13.7443;73.9868;43.76;64.22;49.815;44.81;189.05;11.225;84.34;6.41
25/04/2014;122.15;53.73;49.635;62.2627;8.689;18.65;20.14;55.08;52.08;52.75;27.68;43.51;35.315;75.22;5.7041;127.93;22.0775;147.8;61.8;71.31;47.92;45.02;41.3;252.05;19.07;10.8;27.311;31.61;13.6334;75.7472;43.2;67.2;50.4;46.8;192.4;11.355;85.15;6.7
02/05/2014;124.1;54.09;50.85;62.4743;8.873;18.18;20.24;52.48;52.35;50.98;26.78;44.135;35.855;76.45;5.5675;126.89;22.215;147.33;61.08;70;48.075;45.58;41.25;252.95;18.545;11.805;27.3459;33.765;12.8958;77.2092;44.935;67.34;49.25;46.36;194.4;11.375;86.61;6.86
09/05/2014;126.55;54.46;52.26;63.442;9;17.44;21.4;52.98;52.28;50.62;26.56;42.685;35.25;78.32;5.505;127.84;21.9725;145.01;60.2;68.38;47.635;45.145;42.24;256.5;19.31;12.065;26.7527;32.27;12.6162;77.9552;44.15;68.41;48.66;46.62;202.35;11.83;86.08;6.95
16/05/2014;129;53.3;52.01;63.8351;8.99;16.98;20.565;52.49;55.05;48.785;26.615;41.445;35.085;78.31;5.4221;129.55;21.9175;151.05;59.33;64.56;47.155;43.585;42.95;254.2;19.425;12.455;27.1598;33.08;12.891;76.8214;41.655;66.48;50.37;46.405;197.9;11.275;88.94;6.842
23/05/2014;128.1;53.86;52.29;64.1073;9.122;17.605;21.72;52.22;53.93;52.47;26.96;42.065;36.43;76.8;5.5326;129.01;22.2875;148.17;62.59;68.97;48.19;44.5;44.72;258.15;20.29;12.085;26.2991;32.88;13.3297;77.1894;42.375;67.56;51.59;46.295;199.5;11.56;89.22;6.893
30/05/2014;128;54.3;51.48;64.6213;9.304;18.11;22.5;51.37;54.63;53.34;26.67;41.795;38.815;77.06;5.5936;131.53;22.6;150.68;63.28;69.06;49.785;43.91;45.91;260;20.485;12.265;26.0548;34.055;13.5177;78.0149;42.265;69.08;52.61;46.435;205.1;11.445;89.95;7.34
06/06/2014;127.05;56.38;51.93;65.4554;9.403;18.75;22.94;51.91;54.19;54.44;26.775;44.665;38.98;76.43;5.5936;129.1;23.1125;148.45;61;71.84;51.26;46.99;46.87;255.2;20.97;12.59;26.1595;34.195;13.6237;78.7111;44.38;70.72;53.69;46.995;212.25;11.915;87.66;7.089
13/06/2014;128.2;56.19;52.86;65.4687;9.259;18.075;22.5;51.5;53.17;53.57;26.25;42.37;38.66;77.89;5.582;130.14;23.07;150.87;62.35;68.5;49.12;45.78;45.84;256;20.71;12.375;25.7059;33.435;14.048;79.2282;42.185;69.09;51.28;45.15;210.85;11.715;88.53;7.11
20/06/2014;129.35;56.25;53.95;65.6816;9.54;17.97;23.9;51.19;54.02;54.32;26.29;43.37;38.815;79.01;5.5399;131.31;22.5825;151.89;62.22;68.25;49.135;45.37;45.7;258;20.59;11.84;25.764;32.28;14.1299;79.6857;40.87;71;50.19;45.805;210.1;11.145;88.51;6.913
27/06/2014;125.9;55.04;52.72;64.8167;9.405;17.51;22.3;49.41;54.5;52.48;27.16;41.325;37.935;77.87;5.2375;126.49;22.0025;148.4;62.01;67.42;48.505;44.385;44.3;265;20.255;11.57;25.2406;30.4;13.7346;77.3186;38.985;69.09;49.29;44.955;212.6;10.6;87.55;6.615
04/07/2014;127;54.09;53.08;67.5909;9.692;18.105;22.705;50.2;55.45;54.76;27.745;42.04;38.705;77.24;5.2767;126.94;22.065;146.73;61.37;70.57;47.5;44.32;46.95;270.1;20.115;11.45;26.2293;30.095;13.185;77.3584;39.205;69.31;47.975;45.71;209.8;10.64;88.46;6.833
11/07/2014;125.9;51.83;50.77;65.7614;9.422;17.62;21.61;48.36;54.58;51.22;27.06;37.485;36.8;73.76;5.0442;125.59;21.1925;147.15;59.01;69.02;46.87;44.535;48;265.2;19.605;11.285;24.7637;28.555;12.4137;75.3991;36.82;66.58;47.11;43.245;205.85;9.898;85.74;6.46
18/07/2014;127.1;52.54;50.25;65.4953;9.364;17.46;22.95;48.925;56.2;50.36;27.395;38.105;36.845;74.47;5.1256;124.73;21.3525;147.24;59.46;70.11;46.055;44.365;49.26;264.85;19.775;11.475;25.7524;29.235;12.7753;75.6577;38.01;67.18;44.48;43.625;205.3;10.275;85.86;6.72
25/07/2014;126.9;52.94;51.1;64.9431;9.717;17.67;23.425;49.58;55.06;52;27.03;37.13;36.015;73.47;5.3582;118.65;20.635;140.83;57.55;69.43;45.645;43.145;48.69;258.95;19.795;11.635;26.1013;29.925;12.8331;75.5682;38.645;67.54;44.5;43.71;200.65;10.68;84.93;6.404
01/08/2014;124.1;48.355;48.03;62.2754;9.906;17.365;22.085;49.76;53.99;53.91;25.75;35.635;35.54;72.4;5.4294;115.58;20.3225;147.57;53.61;60.19;43.92;41.7;50.37;257.35;18.845;11.45;24.8335;28.42;12.3317;78.4823;36.84;61.95;42.675;40.795;196.7;10.085;83.19;6.039
08/08/2014;124.5;46.78;48.33;61.9494;9.661;17.59;21.3;47.97;53.14;51.62;25.905;35.47;33.625;71.5;5.5631;114.14;19.745;146.87;54.16;58.15;44.22;41.12;49.22;255.95;18.445;10.82;23.9844;27.4;11.9172;77.2291;35.59;61.11;42.215;39.535;191.7;10.435;83.75;5.8
15/08/2014;124.35;46.865;47.33;62.6147;9.82;18.05;21.81;48.325;52.91;51.83;25.93;35.865;34.555;72.29;5.5791;114.64;19.955;144.54;54.26;57.54;46.32;41.47;49.15;259.15;18.94;11.05;23.6936;27.235;12.2643;77.5772;35.785;62.35;43.47;41.295;196.05;10.47;85.32;6.017
22/08/2014;124.8;47.885;47.915;63.2999;9.954;18.43;23.17;49.07;52.72;53.63;26.39;37.765;35.755;74.41;5.6649;116.71;20.62;143.34;55.47;60.93;47.58;42.145;49.34;260.6;18.555;11.24;24.5543;28.385;12.8331;78.9995;37.54;63.58;44.73;41.69;197.25;10.805;86.32;6.292
29/08/2014;126;49.75;50.19;64.6903;10.08;18.85;21.615;51.38;53.14;54.11;26.385;38.63;36.98;80.72;5.755;119.01;21.0375;149.89;56.7;59.58;49.885;42.495;49.39;261.85;18.745;11.52;25.764;27.935;13.4743;83.0474;38.555;64.32;46.805;42.07;204.4;11.285;89.74;6.374
05/09/2014;128.5;47.88;51.41;65.635;10.292;19.425;20.3;54.07;54.95;55.84;26.18;38.99;37.215;83.09;5.7012;123.15;21.2175;153.38;58.1;62.67;51.7;43.02;50.53;243.2;19.67;11.355;26.0315;28.055;13.9082;84.967;41.41;65.67;49.19;44.37;206.2;11.96;90.06;6.525
